51.336304/-0.362589,51.336304,-0.362589
51.351287/-0.365386,51.351287,-0.365386
51.353672/-0.357698,51.353672,-0.357698
51.342863/-0.365119,51.342863,-0.365119
51.356480/-0.308053,51.356480,-0.308053
51.354537/-0.313027,51.354537,-0.313027
51.349854/-0.313468,51.349854,-0.313468
51.349910/-0.314369,51.349910,-0.314369
51.337020/-0.336528,51.337020,-0.336528
51.348162/-0.316469,51.348162,-0.316469
51.347756/-0.320053,51.347756,-0.320053
51.348703/-0.320860,51.348703,-0.320860
51.343272/-0.339327,51.343272,-0.339327
51.344920/-0.288490,51.344920,-0.288490
51.350438/-0.291357,51.350438,-0.291357
51.347820/-0.290292,51.347820,-0.290292
51.355475/-0.287476,51.355475,-0.287476
51.338866/-0.266765,51.338866,-0.266765
51.337367/-0.303155,51.337367,-0.303155
51.342443/-0.293070,51.342443,-0.293070
51.343892/-0.282020,51.343892,-0.282020
51.357042/-0.227824,51.357042,-0.227824
51.352015/-0.228674,51.352015,-0.228674
51.346186/-0.240841,51.346186,-0.240841
51.335423/-0.252243,51.335423,-0.252243
51.355454/-0.265624,51.355454,-0.265624
51.357511/-0.265868,51.357511,-0.265868
51.356372/-0.260835,51.356372,-0.260835
51.352065/-0.249253,51.352065,-0.249253
51.354703/-0.251416,51.354703,-0.251416
51.352667/-0.249102,51.352667,-0.249102
51.354002/-0.245083,51.354002,-0.245083
51.353612/-0.238210,51.353612,-0.238210
51.346253/-0.262004,51.346253,-0.262004
51.342257/-0.245678,51.342257,-0.245678
51.341394/-0.259419,51.341394,-0.259419
51.351487/-0.251685,51.351487,-0.251685
51.351251/-0.247754,51.351251,-0.247754
51.350011/-0.257023,51.350011,-0.257023
51.351243/-0.250321,51.351243,-0.250321
51.346509/-0.257032,51.346509,-0.257032
51.356023/-0.195910,51.356023,-0.195910
51.354516/-0.187695,51.354516,-0.187695
51.344077/-0.202576,51.344077,-0.202576
51.354896/-0.213503,51.354896,-0.213503
51.356490/-0.174305,51.356490,-0.174305
51.347925/-0.161836,51.347925,-0.161836
51.355867/-0.155147,51.355867,-0.155147
51.353038/-0.162863,51.353038,-0.162863
51.346872/-0.184715,51.346872,-0.184715
51.352991/-0.133242,51.352991,-0.133242
51.338998/-0.118804,51.338998,-0.118804
51.339417/-0.117247,51.339417,-0.117247
51.339164/-0.112543,51.339164,-0.112543
51.335249/-0.137145,51.335249,-0.137145
51.352852/-0.115737,51.352852,-0.115737
51.357574/-0.114004,51.357574,-0.114004
51.346941/-0.105778,51.346941,-0.105778
51.337564/-0.113926,51.337564,-0.113926
51.342679/-0.111975,51.342679,-0.111975
51.344463/-0.093506,51.344463,-0.093506
51.340392/-0.085352,51.340392,-0.085352
51.341956/-0.089742,51.341956,-0.089742
51.349928/-0.100476,51.349928,-0.100476
51.348423/-0.093644,51.348423,-0.093644
51.350943/-0.097001,51.350943,-0.097001
51.344103/-0.067843,51.344103,-0.067843
51.335575/-0.077141,51.335575,-0.077141
51.357491/-0.094745,51.357491,-0.094745
51.355311/-0.097570,51.355311,-0.097570
51.346492/-0.103302,51.346492,-0.103302
51.356763/-0.088922,51.356763,-0.088922
51.354173/-0.103819,51.354173,-0.103819
51.336241/-0.075664,51.336241,-0.075664
51.342314/-0.035534,51.342314,-0.035534
51.343509/-0.062432,51.343509,-0.062432
51.352242/-0.056048,51.352242,-0.056048
51.347223/-0.050544,51.347223,-0.050544
51.346821/-0.033308,51.346821,-0.033308
51.346652/-0.042174,51.346652,-0.042174
51.352027/-0.036577,51.352027,-0.036577
51.354506/-0.042728,51.354506,-0.042728
51.354660/-0.037062,51.354660,-0.037062
51.354158/-0.018566,51.354158,-0.018566
51.342736/-0.018162,51.342736,-0.018162
51.339474/-0.012793,51.339474,-0.012793
51.335699/0.054699,51.335699,0.054699
51.339655/0.030516,51.339655,0.030516
51.348519/0.035316,51.348519,0.035316
51.335958/0.053814,51.335958,0.053814
51.356705/0.073627,51.356705,0.073627
51.344888/0.074436,51.344888,0.074436
51.356316/0.065443,51.356316,0.065443
51.350348/0.088334,51.350348,0.088334
51.351794/0.076047,51.351794,0.076047
51.355329/0.070542,51.355329,0.070542
51.351727/0.074436,51.351727,0.074436
51.349726/0.074774,51.349726,0.074774
51.355996/0.094933,51.355996,0.094933
51.353166/0.089483,51.353166,0.089483
51.355806/0.123729,51.355806,0.123729
51.339772/0.111875,51.339772,0.111875
51.357307/0.128528,51.357307,0.128528
51.352894/0.191675,51.352894,0.191675
51.343484/0.260329,51.343484,0.260329
51.351142/0.253023,51.351142,0.253023
51.371102/-0.527592,51.371102,-0.527592
51.372890/-0.530453,51.372890,-0.530453
51.374030/-0.533997,51.374030,-0.533997
51.365295/-0.533383,51.365295,-0.533383
51.367977/-0.530234,51.367977,-0.530234
51.376386/-0.525862,51.376386,-0.525862
51.358929/-0.513741,51.358929,-0.513741
51.374870/-0.492983,51.374870,-0.492983
51.374561/-0.488882,51.374561,-0.488882
51.373034/-0.484238,51.373034,-0.484238
51.374069/-0.476990,51.374069,-0.476990
51.371725/-0.472246,51.371725,-0.472246
51.371386/-0.491891,51.371386,-0.491891
51.368838/-0.502264,51.368838,-0.502264
51.366616/-0.505075,51.366616,-0.505075
51.373058/-0.440157,51.373058,-0.440157
51.374947/-0.442476,51.374947,-0.442476
51.372424/-0.460782,51.372424,-0.460782
51.372586/-0.458694,51.372586,-0.458694
51.371421/-0.460694,51.371421,-0.460694
51.366887/-0.460466,51.366887,-0.460466
51.370884/-0.451243,51.370884,-0.451243
51.369446/-0.455478,51.369446,-0.455478
51.369332/-0.451655,51.369332,-0.451655
51.366438/-0.460154,51.366438,-0.460154
51.366266/-0.453716,51.366266,-0.453716
51.378969/-0.430455,51.378969,-0.430455
51.374080/-0.438314,51.374080,-0.438314
51.369072/-0.447714,51.369072,-0.447714
51.371652/-0.467094,51.371652,-0.467094
51.366697/-0.464051,51.366697,-0.464051
51.371542/-0.461251,51.371542,-0.461251
51.371570/-0.465295,51.371570,-0.465295
51.378707/-0.458031,51.378707,-0.458031
51.372960/-0.455570,51.372960,-0.455570
51.373733/-0.455399,51.373733,-0.455399
51.364868/-0.400678,51.364868,-0.400678
51.365119/-0.399933,51.365119,-0.399933
51.360216/-0.412979,51.360216,-0.412979
51.374920/-0.411282,51.374920,-0.411282
51.372593/-0.414608,51.372593,-0.414608
51.376617/-0.390146,51.376617,-0.390146
51.369080/-0.397526,51.369080,-0.397526
51.370929/-0.401728,51.370929,-0.401728
51.369188/-0.395532,51.369188,-0.395532
51.361649/-0.381348,51.361649,-0.381348
51.363059/-0.380970,51.363059,-0.380970
51.367512/-0.377623,51.367512,-0.377623
51.369863/-0.367070,51.369863,-0.367070
51.372994/-0.363513,51.372994,-0.363513
51.370274/-0.362283,51.370274,-0.362283
51.368244/-0.364825,51.368244,-0.364825
51.377243/-0.352980,51.377243,-0.352980
51.374520/-0.358479,51.374520,-0.358479
51.364196/-0.354570,51.364196,-0.354570
51.358917/-0.357398,51.358917,-0.357398
51.358148/-0.338279,51.358148,-0.338279
51.359617/-0.340290,51.359617,-0.340290
51.361000/-0.346217,51.361000,-0.346217
51.358954/-0.339248,51.358954,-0.339248
51.359800/-0.345097,51.359800,-0.345097
51.359728/-0.311400,51.359728,-0.311400
51.362513/-0.314024,51.362513,-0.314024
51.377143/-0.279362,51.377143,-0.279362
51.364058/-0.270401,51.364058,-0.270401
51.364287/-0.298734,51.364287,-0.298734
51.363957/-0.296692,51.363957,-0.296692
51.358069/-0.300059,51.358069,-0.300059
51.375459/-0.304461,51.375459,-0.304461
51.377094/-0.303884,51.377094,-0.303884
51.372032/-0.272465,51.372032,-0.272465
51.378185/-0.283497,51.378185,-0.283497
51.360258/-0.281357,51.360258,-0.281357
51.358757/-0.292221,51.358757,-0.292221
51.358874/-0.303816,51.358874,-0.303816
51.371886/-0.305659,51.371886,-0.305659
51.368147/-0.306186,51.368147,-0.306186
51.357899/-0.228039,51.357899,-0.228039
51.371398/-0.228393,51.371398,-0.228393
51.369348/-0.256118,51.369348,-0.256118
51.369870/-0.249864,51.369870,-0.249864
51.375376/-0.264435,51.375376,-0.264435
51.376528/-0.237075,51.376528,-0.237075
51.377791/-0.240373,51.377791,-0.240373
51.376568/-0.255836,51.376568,-0.255836
51.361563/-0.260818,51.361563,-0.260818
51.364317/-0.259233,51.364317,-0.259233
51.363079/-0.247770,51.363079,-0.247770
51.363355/-0.248073,51.363355,-0.248073
51.360711/-0.261878,51.360711,-0.261878
51.366879/-0.198584,51.366879,-0.198584
51.370828/-0.194892,51.370828,-0.194892
51.367646/-0.195007,51.367646,-0.195007
51.370509/-0.191083,51.370509,-0.191083
51.375069/-0.206001,51.375069,-0.206001
51.362369/-0.190360,51.362369,-0.190360
51.363623/-0.190617,51.363623,-0.190617
51.363957/-0.185657,51.363957,-0.185657
51.375318/-0.193449,51.375318,-0.193449
51.359603/-0.216834,51.359603,-0.216834
51.360341/-0.216642,51.360341,-0.216642
51.362329/-0.214031,51.362329,-0.214031
51.358468/-0.190993,51.358468,-0.190993
51.367094/-0.205812,51.367094,-0.205812
51.371333/-0.208998,51.371333,-0.208998
51.367993/-0.202837,51.367993,-0.202837
51.365006/-0.191847,51.365006,-0.191847
51.360132/-0.199706,51.360132,-0.199706
51.361392/-0.197050,51.361392,-0.197050
51.361487/-0.193668,51.361487,-0.193668
51.378123/-0.153828,51.378123,-0.153828
51.360949/-0.180634,51.360949,-0.180634
51.362950/-0.183100,51.362950,-0.183100
51.371032/-0.148512,51.371032,-0.148512
51.366285/-0.146948,51.366285,-0.146948
51.367155/-0.154169,51.367155,-0.154169
51.370439/-0.152414,51.370439,-0.152414
51.378391/-0.157646,51.378391,-0.157646
51.360893/-0.144876,51.360893,-0.144876
51.358752/-0.149759,51.358752,-0.149759
51.363928/-0.152221,51.363928,-0.152221
51.358965/-0.151298,51.358965,-0.151298
51.364884/-0.163347,51.364884,-0.163347
51.365560/-0.164315,51.365560,-0.164315
51.365077/-0.166751,51.365077,-0.166751
51.371837/-0.172163,51.371837,-0.172163
51.366134/-0.175922,51.366134,-0.175922
51.367743/-0.158271,51.367743,-0.158271
51.366062/-0.158851,51.366062,-0.158851
51.368321/-0.167671,51.368321,-0.167671
51.369121/-0.165245,51.369121,-0.165245
51.372326/-0.159630,51.372326,-0.159630
51.367649/-0.132199,51.367649,-0.132199
51.371573/-0.131893,51.371573,-0.131893
51.374153/-0.109430,51.374153,-0.109430
51.373583/-0.110864,51.373583,-0.110864
51.379862/-0.105288,51.379862,-0.105288
51.373363/-0.113213,51.373363,-0.113213
51.365230/-0.110123,51.365230,-0.110123
51.372468/-0.108440,51.372468,-0.108440
51.372686/-0.106645,51.372686,-0.106645
51.360051/-0.133824,51.360051,-0.133824
51.371483/-0.117189,51.371483,-0.117189
51.367481/-0.117339,51.367481,-0.117339
51.367577/-0.116249,51.367577,-0.116249
51.367678/-0.122473,51.367678,-0.122473
51.371725/-0.120887,51.371725,-0.120887
51.359963/-0.117602,51.359963,-0.117602
51.371475/-0.140244,51.371475,-0.140244
51.375539/-0.101464,51.375539,-0.101464
51.376773/-0.102033,51.376773,-0.102033
51.379022/-0.101365,51.379022,-0.101365
51.379347/-0.099591,51.379347,-0.099591
51.378768/-0.098739,51.378768,-0.098739
51.373584/-0.096248,51.373584,-0.096248
51.376103/-0.092127,51.376103,-0.092127
51.374987/-0.091334,51.374987,-0.091334
51.378783/-0.095304,51.378783,-0.095304
51.375693/-0.097578,51.375693,-0.097578
51.374789/-0.093470,51.374789,-0.093470
51.368165/-0.078831,51.368165,-0.078831
51.360378/-0.083880,51.360378,-0.083880
51.372233/-0.101781,51.372233,-0.101781
51.367970/-0.101720,51.367970,-0.101720
51.370454/-0.091502,51.370454,-0.091502
51.367942/-0.090736,51.367942,-0.090736
51.371762/-0.098101,51.371762,-0.098101
51.370651/-0.097665,51.370651,-0.097665
51.372320/-0.091722,51.372320,-0.091722
51.369553/-0.101186,51.369553,-0.101186
51.375147/-0.083723,51.375147,-0.083723
51.365230/-0.100018,51.365230,-0.100018
51.363591/-0.098213,51.363591,-0.098213
51.362223/-0.095603,51.362223,-0.095603
51.362909/-0.093732,51.362909,-0.093732
51.379920/-0.073136,51.379920,-0.073136
51.363404/-0.078029,51.363404,-0.078029
51.362633/-0.069207,51.362633,-0.069207
51.373949/-0.055702,51.373949,-0.055702
51.373844/-0.049956,51.373844,-0.049956
51.358123/-0.032410,51.358123,-0.032410
51.358713/-0.030252,51.358713,-0.030252
51.377591/-0.028262,51.377591,-0.028262
51.364182/-0.018233,51.364182,-0.018233
51.371242/-0.008770,51.371242,-0.008770
51.377787/-0.019711,51.377787,-0.019711
51.379477/-0.013975,51.379477,-0.013975
51.376217/-0.016888,51.376217,-0.016888
51.377851/0.012982,51.377851,0.012982
51.373988/0.011379,51.373988,0.011379
51.376717/0.017441,51.376717,0.017441
51.369622/0.008877,51.369622,0.008877
51.361617/0.007336,51.361617,0.007336
51.359794/0.038319,51.359794,0.038319
51.362004/0.027397,51.362004,0.027397
51.379720/0.050214,51.379720,0.050214
51.366785/0.053847,51.366785,0.053847
51.374303/0.043102,51.374303,0.043102
51.364370/0.025951,51.364370,0.025951
51.361715/0.031713,51.361715,0.031713
51.378363/0.017833,51.378363,0.017833
51.379363/0.018439,51.379363,0.018439
51.362809/0.076520,51.362809,0.076520
51.364038/0.072326,51.364038,0.072326
51.368975/0.058379,51.368975,0.058379
51.359470/0.067683,51.359470,0.067683
51.364585/0.065196,51.364585,0.065196
51.372688/0.084915,51.372688,0.084915
51.359646/0.072871,51.359646,0.072871
51.376203/0.090449,51.376203,0.090449
51.366138/0.063899,51.366138,0.063899
51.375072/0.071598,51.375072,0.071598
51.365001/0.075650,51.365001,0.075650
51.371865/0.090767,51.371865,0.090767
51.373012/0.070561,51.373012,0.070561
51.357778/0.072459,51.357778,0.072459
51.371749/0.092291,51.371749,0.092291
51.373237/0.094267,51.373237,0.094267
51.379843/0.079563,51.379843,0.079563
51.359562/0.068791,51.359562,0.068791
51.369037/0.067709,51.369037,0.067709
51.377985/0.105729,51.377985,0.105729
51.379380/0.104803,51.379380,0.104803
51.379331/0.104385,51.379331,0.104385
51.376199/0.101494,51.376199,0.101494
51.365297/0.112632,51.365297,0.112632
51.376643/0.099729,51.376643,0.099729
51.369770/0.214547,51.369770,0.214547
51.358204/0.194981,51.358204,0.194981
51.368128/0.210200,51.368128,0.210200
51.370016/0.192197,51.370016,0.192197
51.363850/0.196872,51.363850,0.196872
51.371049/0.213516,51.371049,0.213516
51.386139/-0.512623,51.386139,-0.512623
51.394822/-0.504451,51.394822,-0.504451
51.388355/-0.505148,51.388355,-0.505148
51.392271/-0.503629,51.392271,-0.503629
51.392056/-0.502954,51.392056,-0.502954
51.388814/-0.487805,51.388814,-0.487805
51.388397/-0.485703,51.388397,-0.485703
51.385313/-0.501250,51.385313,-0.501250
51.387800/-0.508274,51.387800,-0.508274
51.388865/-0.506398,51.388865,-0.506398
51.390760/-0.450553,51.390760,-0.450553
51.388016/-0.454006,51.388016,-0.454006
51.389188/-0.455117,51.389188,-0.455117
51.383983/-0.434371,51.383983,-0.434371
51.399720/-0.429402,51.399720,-0.429402
51.381956/-0.448196,51.381956,-0.448196
51.387437/-0.430545,51.387437,-0.430545
51.394302/-0.448353,51.394302,-0.448353
51.379995/-0.455818,51.379995,-0.455818
51.381586/-0.456802,51.381586,-0.456802
51.385181/-0.404579,51.385181,-0.404579
51.385768/-0.413190,51.385768,-0.413190
51.381513/-0.414428,51.381513,-0.414428
51.398893/-0.411453,51.398893,-0.411453
51.386807/-0.416939,51.386807,-0.416939
51.384479/-0.422478,51.384479,-0.422478
51.382839/-0.423147,51.382839,-0.423147
51.390185/-0.422609,51.390185,-0.422609
51.388603/-0.418515,51.388603,-0.418515
51.389127/-0.422216,51.389127,-0.422216
51.387106/-0.417976,51.387106,-0.417976
51.387057/-0.418851,51.387057,-0.418851
51.386367/-0.427727,51.386367,-0.427727
51.400572/-0.370487,51.400572,-0.370487
51.402083/-0.363000,51.402083,-0.363000
51.382127/-0.347388,51.382127,-0.347388
51.394096/-0.366141,51.394096,-0.366141
51.398749/-0.353217,51.398749,-0.353217
51.386628/-0.329757,51.386628,-0.329757
51.386680/-0.330307,51.386680,-0.330307
51.389502/-0.325336,51.389502,-0.325336
51.389613/-0.317051,51.389613,-0.317051
51.401888/-0.337406,51.401888,-0.337406
51.397306/-0.310919,51.397306,-0.310919
51.398218/-0.311346,51.398218,-0.311346
51.395647/-0.307159,51.395647,-0.307159
51.401599/-0.346088,51.401599,-0.346088
51.380543/-0.318293,51.380543,-0.318293
51.384112/-0.320456,51.384112,-0.320456
51.382713/-0.316998,51.382713,-0.316998
51.397959/-0.333362,51.397959,-0.333362
